Cwa,Credits,Study Hours,Difficulty,Scores
63,1,15,2,72
63,1,41.25,4,64
63,1,18.75,2,74
63,3,22.5,2,58
63,1,18.75,5,59
63,1,18.75,3,76
63,3,30,4,72
63,4,18.75,3,55
60,1,18.75,3,55
60,2,11.25,3,69
60,1,37.5,4,63
60,1,48.75,4,59
60,1,22.5,4,52
60,1,22.5,2,72
60,2,48.75,5,63
60,1,26.25,4,58
60,2,15,3,49
60,3,15,3,61
60,4,15,1,59
63,2,18.75,2,65
63,2,26.25,4,69
63,2,15,5,56
63,2,11.25,1,57
63,1,41.25,4,64
63,2,41.25,4,69
63,1,52.5,5,64
63,1,48.75,5,69
63,3,15,3,61
63,1,33.75,5,68
63,3,15,2,60
64,1,48.75,4,68
64,3,15,4,55
64,2,11.25,2,64
64,1,37.5,5,61
64,2,18.75,1,64
64,1,22.5,2,66
64,3,15,1,70
64,2,15,1,61
64,2,45,4,61
64,1,15,1,66
64,3,33.75,4,71
64,1,41.25,5,58
63,3,22.5,4,60
63,2,15,2,63
63,3,18.75,2,77
63,1,15,3,69
63,1,18.75,4,61
63,1,15,5,58
63,1,18.75,4,59
63,2,18.75,5,62
63,1,22.5,1,55
63,3,15,1,58
63,1,30,4,68
63,2,18.75,1,58
60,2,22.5,1,53
60,2,18.75,2,57
60,4,26.25,5,62
60,4,15,2,54
60,2,26.25,4,61
60,3,22.5,3,71
61,3,15,2,65
61,2,18.75,1,51
61,4,22.5,2,64
61,4,45,4,69
61,1,11.25,3,50
61,3,18.75,1,60
61,4,15,2,55
63,1,18.75,2,57
63,1,41.25,4,61
63,1,22.5,2,56
63,1,11.25,3,71
63,1,37.5,5,61
63,2,30,4,68
63,1,22.5,1,57
63,2,15,1,56
63,2,33.75,5,59
63,2,33.75,4,69
63,1,18.75,3,64
63,2,22.5,5,70
61,3,15,2,54
61,1,15,3,52
61,1,18.75,2,53
61,2,11.25,2,58
61,4,18.75,2,69
61,1,11.25,1,66
61,3,30,4,63
61,1,45,4,64
61,3,22.5,1,67
61,4,15,1,56
63,1,15,1,72
63,2,15,1,69
63,1,45,4,63
63,2,11.25,4,50
63,2,18.75,1,57
63,2,22.5,3,58
63,2,15,3,63
63,2,41.25,5,62
63,3,18.75,3,69
63,2,15,2,61
63,1,22.5,2,63
63,3,15,1,68
62,1,18.75,4,56
62,2,15,3,72
62,1,45,5,77
62,1,22.5,2,79
62,4,18.75,3,56
62,2,22.5,2,63
62,3,15,1,61
62,3,18.75,2,55
61,1,18.75,1,62
61,1,15,2,44
61,1,48.75,5,63
61,1,18.75,1,57
61,3,15,3,65
61,2,33.75,4,64
61,3,15,1,66
61,4,18.75,1,62
61,3,15,1,54
63,4,18.75,1,70
63,3,18.75,2,53
63,4,18.75,3,65
63,4,37.5,4,65
63,4,18.75,2,64
63,3,18.75,2,57
62,1,18.75,1,67
62,2,22.5,2,68
62,3,11.25,1,53
62,2,45,5,72
62,3,18.75,1,65
62,1,18.75,1,58
62,1,15,2,71
62,2,22.5,2,64
62,4,18.75,1,55
63,3,18.75,5,59
63,4,11.25,4,55
63,4,18.75,2,71
63,3,22.5,3,75
63,2,37.5,4,67
63,3,22.5,5,61
63,3,15,3,54
60,2,18.75,3,54
60,1,22.5,5,50
60,2,52.5,5,52
60,4,22.5,2,67
60,3,22.5,1,60
60,3,15,1,65
60,1,18.75,2,69
60,1,11.25,2,58
60,1,22.5,2,47
60,3,52.5,5,73
60,4,22.5,4,55
60,4,33.75,5,56
60,2,15,1,58
60,4,15,1,67
60,4,18.75,4,53
63,4,30,4,67
63,3,41.25,5,65
63,3,33.75,5,63
63,4,41.25,4,64
63,4,26.25,5,68
63,3,22.5,4,47
64,4,11.25,2,76
64,4,18.75,1,60
64,4,18.75,3,63
64,3,18.75,1,61
64,4,18.75,4,60
64,1,18.75,3,56
64,1,18.75,2,65
64,1,22.5,2,66
63,4,18.75,2,54
63,4,15,2,63
63,4,15,1,57
63,3,41.25,4,68
63,4,15,3,61
63,4,22.5,1,76
61,3,26.25,4,63
61,3,33.75,5,62
61,2,11.25,1,63
61,4,41.25,4,55
61,3,18.75,2,58
61,4,22.5,2,66
62,1,11.25,2,64
62,3,37.5,4,68
62,3,45,5,62
62,3,15,2,48
62,2,48.75,4,69
62,4,26.25,4,69
62,1,22.5,2,50
62,1,18.75,2,54
62,1,18.75,1,60
62,1,15,3,64
63,4,18.75,4,56
63,4,15,4,59
63,3,18.75,1,56
63,4,11.25,1,58
63,3,15,3,74
63,2,37.5,4,75
63,1,15,3,70
63,1,18.75,1,71
63,1,22.5,3,73
63,1,45,5,66
63,1,15,5,57
63,2,11.25,3,70
63,1,30,5,72
63,4,18.75,1,58
63,2,22.5,4,65
63,3,37.5,5,68
63,1,22.5,4,59
63,2,15,1,58
61,3,37.5,4,57
61,2,33.75,4,56
61,4,33.75,4,64
61,1,18.75,5,49
61,1,26.25,5,59
61,2,22.5,3,67
61,2,45,4,71
61,1,15,2,52
62,2,11.25,1,60
62,2,11.25,4,52
62,2,18.75,3,75
62,2,18.75,2,73
62,2,18.75,2,57
62,2,18.75,1,58
62,3,18.75,2,54
62,2,30,5,62
62,2,18.75,2,67
62,3,45,5,68
62,2,18.75,2,57
61,2,37.5,4,60
61,1,18.75,2,65
61,4,22.5,1,54
61,4,26.25,5,62
61,2,18.75,3,66
61,2,11.25,1,64
61,4,41.25,4,70
61,2,11.25,3,49
61,2,52.5,5,58
64,2,33.75,4,63
64,3,45,5,63
64,3,22.5,3,57
64,2,52.5,5,61
64,2,15,3,54
64,2,15,3,73
64,3,18.75,1,58
64,2,41.25,5,73
64,3,18.75,1,73
64,1,15,3,70
60,1,18.75,1,54
60,2,18.75,2,67
60,2,33.75,5,53
60,2,45,4,65
60,1,15,4,51
60,1,18.75,3,49
60,2,41.25,5,60
60,2,11.25,2,53
60,3,15,1,70
60,2,18.75,3,50
60,1,18.75,2,51
60,1,18.75,5,51
60,1,26.25,5,54
60,2,33.75,5,69
60,1,41.25,5,57
60,2,22.5,4,61
60,3,26.25,5,71
60,1,52.5,4,71
60,2,22.5,3,51
61,1,15,5,52
61,3,48.75,5,55
61,3,22.5,4,49
61,1,15,1,66
61,4,22.5,3,67
61,4,15,3,69
64,1,18.75,2,71
64,3,48.75,5,66
64,1,26.25,5,62
64,3,18.75,1,58
64,1,15,4,52
64,1,18.75,3,70
64,1,22.5,4,64
64,1,26.25,5,63
64,2,26.25,4,69
64,2,33.75,5,66
64,1,26.25,4,62
64,2,18.75,2,65
60,4,11.25,1,64
60,4,18.75,5,56
60,4,22.5,4,62
60,4,18.75,2,56
60,4,41.25,4,66
60,4,15,4,56
60,1,22.5,3,61
60,3,30,4,60
60,1,37.5,4,68
60,3,48.75,5,65
60,1,18.75,2,56
60,3,15,1,67
60,2,11.25,2,59
60,3,48.75,4,56
60,1,15,1,55
60,2,15,5,48
62,1,45,5,59
62,1,18.75,3,65
62,1,22.5,2,64
62,1,52.5,4,55
62,1,37.5,5,58
62,2,15,1,58
62,1,26.25,4,55
62,1,15,1,59
62,2,15,1,68
62,1,22.5,1,57
62,2,41.25,4,60
62,3,41.25,5,70
64,2,15,3,70
64,1,22.5,4,53
64,1,18.75,2,75
64,2,45,5,70
64,4,15,3,65
64,2,22.5,1,62
64,1,22.5,3,54
64,2,15,5,55
64,2,41.25,5,75
64,2,22.5,5,55
61,2,18.75,2,50
61,2,22.5,1,72
61,4,11.25,2,58
61,3,52.5,5,63
61,4,15,1,66
61,3,48.75,4,58
61,4,33.75,5,59
63,3,15,3,53
63,3,22.5,2,54
63,3,18.75,2,66
63,2,22.5,3,64
63,2,15,1,70
63,2,26.25,5,70
63,2,11.25,2,63
63,4,15,1,67
64,2,30,5,71
64,3,18.75,2,58
64,4,15,3,62
64,3,22.5,3,72
64,3,15,5,54
64,3,22.5,5,63
64,1,48.75,5,66
64,1,18.75,5,55
64,4,18.75,1,71
61,2,30,4,71
61,2,18.75,3,69
61,1,15,2,53
61,1,11.25,2,57
61,2,37.5,4,74
61,3,22.5,3,59
61,2,22.5,1,52
61,1,18.75,2,54
61,2,22.5,1,55
61,1,22.5,3,54
62,4,15,1,66
62,3,41.25,5,65
62,1,18.75,2,68
62,2,26.25,5,56
62,1,11.25,4,51
62,1,26.25,5,63
62,2,33.75,4,63
62,3,45,5,58
64,2,37.5,4,62
64,3,41.25,4,65
64,2,18.75,1,54
64,2,15,3,54
64,4,18.75,1,74
64,4,22.5,1,61
64,3,30,4,66
64,1,15,5,54
64,2,22.5,2,72
60,3,33.75,5,55
60,2,18.75,1,69
60,1,45,5,59
60,3,33.75,4,54
60,4,15,3,67
60,4,15,3,49
60,3,15,1,70
63,3,48.75,4,74
63,4,15,1,58
63,1,11.25,4,58
63,1,18.75,2,72
63,1,15,3,59
63,3,15,3,57
63,1,37.5,4,70
63,4,18.75,4,58
63,2,37.5,5,72
64,4,15,2,59
64,3,18.75,1,58
64,4,15,2,72
64,4,15,3,66
64,4,18.75,5,59
64,3,15,3,71
64,2,11.25,5,64
64,2,18.75,1,57
64,2,11.25,1,57
64,2,18.75,2,60
64,1,33.75,4,64
64,1,11.25,1,70
64,1,11.25,4,53
64,3,15,2,55
64,2,18.75,3,76
64,2,41.25,5,70
64,3,11.25,2,71
64,2,15,1,69
63,2,45,4,67
63,1,30,5,67
63,1,33.75,4,72
63,2,45,5,58
63,1,22.5,3,64
63,1,33.75,5,68
63,2,11.25,3,58
63,1,11.25,5,56
63,2,18.75,1,61
63,3,41.25,4,67
63,1,22.5,4,54
62,3,18.75,1,64
62,1,22.5,1,59
62,3,15,1,61
62,3,30,5,71
62,1,15,2,60
62,1,45,5,64
62,4,15,3,53
62,1,11.25,1,63
62,1,33.75,5,70
63,1,15,1,59
63,1,22.5,3,65
63,2,15,2,70
63,4,18.75,5,53
63,4,22.5,5,70
63,3,45,4,64
63,2,15,1,62
63,1,18.75,1,62
62,4,41.25,5,60
62,4,11.25,3,71
62,3,15,4,49
62,3,33.75,5,60
62,2,52.5,4,66
62,2,45,4,63
62,2,48.75,4,64
63,4,48.75,4,56
63,4,30,4,69
63,4,30,5,58
63,4,26.25,5,71
63,3,18.75,1,63
63,3,45,4,60
60,4,22.5,5,60
60,4,45,4,56
60,2,52.5,4,68
60,3,11.25,5,51
60,4,18.75,1,72
60,3,22.5,5,52
63,2,11.25,1,61
63,4,18.75,3,62
63,2,15,4,58
63,2,22.5,2,62
63,4,18.75,3,61
63,3,26.25,5,72
64,4,18.75,3,56
64,4,37.5,4,74
64,4,11.25,3,66
64,4,41.25,5,65
64,3,15,5,55
64,2,18.75,2,69
64,3,11.25,3,63
64,1,18.75,3,77
64,1,22.5,3,59
64,2,15,5,54
64,3,22.5,3,62
64,2,48.75,4,64
64,2,22.5,2,60
64,1,22.5,2,67
64,2,52.5,5,71
64,2,18.75,3,66
64,2,22.5,3,61
64,3,15,1,67
56,1,11.25,4,43
56,1,41.25,4,66
56,2,11.25,2,64
56,1,45,4,70
56,1,18.75,4,48
56,1,15,2,66
56,1,15,2,71
56,2,22.5,5,55
56,2,7.5,3,47
56,1,15,2,51
56,2,11.25,5,48
56,3,18.75,3,55
59,2,30,4,57
59,3,7.5,2,45
59,4,11.25,1,55
59,3,30,5,64
59,2,11.25,1,60
59,1,18.75,2,74
59,4,7.5,3,72
59,2,11.25,3,48
55,4,18.75,2,50
55,3,15,2,70
55,3,15,3,46
55,4,11.25,2,65
55,4,11.25,2,45
55,4,11.25,3,56
55,2,18.75,2,53
56,4,15,2,49
56,4,11.25,2,69
56,3,7.5,4,46
56,4,11.25,5,49
56,4,11.25,3,54
56,4,33.75,4,66
55,1,45,5,70
55,1,15,5,50
55,2,15,3,52
55,3,11.25,3,48
55,1,11.25,1,51
55,3,18.75,4,48
55,2,18.75,1,51
55,2,7.5,3,65
55,3,41.25,5,56
55,3,18.75,3,64
57,1,18.75,3,50
57,1,18.75,3,50
57,1,26.25,5,61
57,2,33.75,5,59
57,1,18.75,3,51
57,1,18.75,1,59
57,1,11.25,5,44
57,2,15,3,70
57,1,7.5,1,70
57,3,11.25,5,46
57,3,33.75,5,65
57,2,18.75,1,53
57,1,15,4,37
57,2,11.25,1,54
57,3,22.5,5,62
57,3,37.5,5,58
57,2,11.25,3,65
57,2,15,3,48
57,1,33.75,5,53
57,1,18.75,1,57
57,2,37.5,5,63
57,1,18.75,3,59
57,1,11.25,1,41
57,1,37.5,4,50
57,1,15,1,68
57,1,45,4,67
57,1,41.25,5,54
57,3,15,2,66
57,4,37.5,4,64
57,4,18.75,4,49
57,1,11.25,1,39
57,3,26.25,5,63
57,1,18.75,2,53
57,2,11.25,3,41
57,2,7.5,1,64
57,4,15,2,52
57,4,15,1,63
58,1,22.5,4,54
58,1,15,3,45
58,1,11.25,5,45
58,2,15,2,67
58,2,7.5,3,71
58,1,7.5,3,46
58,3,15,2,48
58,1,7.5,1,65
58,2,15,1,63
58,2,26.25,4,64
58,1,11.25,3,67
58,1,11.25,2,47
57,1,7.5,2,45
57,2,26.25,4,69
57,1,7.5,1,54
57,2,18.75,3,59
57,1,33.75,5,61
57,2,15,1,46
57,1,18.75,2,50
57,3,18.75,2,57
57,1,15,3,67
57,1,15,1,64
57,3,33.75,4,58
57,1,15,3,48
57,4,7.5,2,62
57,4,7.5,5,48
57,2,22.5,4,59
57,2,18.75,2,63
57,3,11.25,3,58
57,2,45,5,54
57,4,33.75,4,59
57,2,11.25,4,48
57,1,15,3,69
59,2,15,5,55
59,3,18.75,1,63
59,2,11.25,3,52
59,2,7.5,3,62
59,3,41.25,5,67
59,4,15,2,50
59,1,7.5,1,50
59,4,11.25,2,65
55,2,18.75,4,42
55,4,22.5,5,65
55,2,11.25,1,49
55,3,18.75,3,52
55,2,11.25,3,41
55,2,41.25,5,49
55,2,11.25,3,57
55,2,7.5,2,65
55,2,22.5,4,65
55,1,33.75,5,58
55,1,26.25,4,54
55,2,18.75,4,43
55,2,30,5,58
55,1,33.75,5,56
55,1,11.25,2,49
55,1,30,4,58
55,3,18.75,2,49
55,2,18.75,5,50
55,3,33.75,4,70
55,2,30,5,60
55,3,18.75,2,49
55,1,11.25,2,67
55,2,7.5,3,47
55,4,7.5,2,43
55,3,15,1,67
55,2,15,1,52
55,2,41.25,5,69
55,4,15,1,48
55,3,11.25,1,66
56,1,11.25,2,59
56,1,7.5,1,67
56,2,11.25,5,45
56,1,7.5,1,56
56,4,15,2,57
56,2,26.25,5,68
56,4,15,3,45
56,4,26.25,4,62
56,2,22.5,4,59
56,1,15,1,49
56,1,15,3,44
56,3,11.25,2,67
56,3,11.25,5,45
56,3,33.75,4,57
56,1,26.25,4,59
56,1,11.25,2,57
56,2,26.25,5,59
58,1,15,1,56
58,4,11.25,2,53
58,2,37.5,5,77
58,4,22.5,4,66
58,4,15,5,55
58,2,11.25,4,50
58,2,11.25,3,49
58,4,37.5,5,55
58,2,18.75,3,72
58,4,11.25,3,51
58,3,11.25,3,67
58,1,33.75,4,55
58,1,18.75,1,69
58,4,7.5,1,44
58,3,41.25,4,69
56,2,7.5,4,44
56,4,11.25,5,48
56,4,11.25,1,52
56,2,15,3,62
56,4,11.25,2,64
56,2,11.25,1,56
56,4,33.75,5,63
55,4,15,2,62
55,4,18.75,5,44
55,1,22.5,5,46
55,2,18.75,2,44
55,3,26.25,4,64
55,1,15,1,62
55,3,26.25,4,60
55,3,11.25,1,64
55,2,18.75,4,40
55,3,15,2,60
55,2,22.5,4,59
55,1,18.75,4,51
55,2,18.75,3,64
55,2,11.25,2,61
55,4,15,5,46
55,2,45,5,64
55,4,11.25,2,47
58,4,37.5,4,72
58,4,18.75,4,47
58,4,15,4,52
58,4,15,2,73
58,4,18.75,2,55
58,4,18.75,3,49
55,3,11.25,2,55
55,2,15,3,53
55,1,15,2,57
55,3,33.75,5,59
55,2,18.75,2,70
55,1,15,2,44
55,3,37.5,4,61
55,2,15,2,47
55,2,7.5,5,45
55,4,15,2,52
58,2,15,2,60
58,3,7.5,1,63
58,1,18.75,2,63
58,2,15,5,51
58,3,15,2,61
58,3,37.5,4,63
58,1,11.25,5,42
58,2,15,1,58
58,3,18.75,5,47
58,2,41.25,5,65
56,1,15,3,69
56,3,22.5,5,60
56,3,11.25,3,46
56,3,41.25,5,59
56,3,18.75,3,53
56,2,33.75,5,70
56,1,15,4,50
56,1,7.5,4,45
56,3,15,3,47
56,4,11.25,2,61
58,4,33.75,5,67
58,4,26.25,4,52
58,3,18.75,4,49
58,4,15,2,58
58,4,11.25,1,59
58,3,7.5,3,61
56,1,18.75,2,53
56,3,26.25,5,60
56,1,11.25,5,49
56,4,15,1,61
56,1,7.5,2,49
56,1,37.5,5,60
56,3,15,2,56
56,3,15,1,52
56,1,18.75,1,65
56,1,41.25,4,61
56,1,15,2,67
56,4,15,5,48
57,1,18.75,5,65
57,3,15,3,72
57,3,15,4,43
57,3,15,1,53
57,2,11.25,1,71
57,1,15,5,49
57,3,15,2,50
58,1,15,4,46
58,2,41.25,5,70
58,2,15,2,44
58,3,15,4,49
58,3,11.25,3,67
58,2,15,3,72
58,1,15,3,69
58,2,26.25,4,57
58,2,11.25,4,46
58,1,11.25,3,61
55,2,15,1,49
55,3,15,4,42
55,1,18.75,3,62
55,2,18.75,2,48
55,4,7.5,3,61
55,4,15,2,60
55,1,45,4,66
57,1,15,3,56
57,1,11.25,3,48
57,2,7.5,3,66
57,1,15,1,59
57,2,11.25,2,46
57,1,11.25,3,51
57,1,15,2,64
57,2,33.75,5,72
57,1,37.5,4,60
57,1,11.25,3,49
57,3,18.75,3,51
57,2,7.5,1,59
56,1,15,1,56
56,3,11.25,2,55
56,1,15,2,50
56,2,15,3,59
56,1,33.75,5,58
56,1,18.75,2,53
56,3,18.75,3,53
56,1,18.75,3,56
56,1,33.75,5,69
56,1,7.5,2,48
56,2,11.25,3,60
56,3,15,1,68
56,3,18.75,1,50
56,3,15,1,72
56,4,18.75,5,51
56,4,30,5,52
56,4,11.25,2,48
58,2,22.5,4,68
58,3,37.5,4,65
58,2,18.75,2,50
58,3,11.25,3,61
58,1,15,1,62
58,3,15,4,41
58,1,18.75,2,50
58,1,22.5,5,68
58,2,15,1,64
58,1,45,5,66
58,1,11.25,4,46
58,1,7.5,1,61
59,3,15,3,73
59,4,15,5,54
59,4,11.25,5,52
59,4,15,1,59
59,3,11.25,5,53
59,2,15,3,71
56,2,18.75,3,52
56,1,11.25,2,56
56,2,30,5,58
56,1,18.75,2,64
56,2,15,1,49
56,1,7.5,1,63
56,1,15,2,60
56,2,18.75,1,44
56,1,15,2,59
56,3,11.25,3,57
56,3,15,3,66
56,1,11.25,3,42
57,4,7.5,3,57
57,3,11.25,3,59
57,4,11.25,3,59
57,3,11.25,3,70
57,3,11.25,4,46
57,4,18.75,4,52
58,3,7.5,3,65
58,3,26.25,4,62
58,1,18.75,4,46
58,2,18.75,1,54
58,1,15,1,45
58,4,7.5,1,59
58,4,41.25,4,57
59,1,11.25,4,45
59,1,15,2,48
59,1,15,3,53
59,2,18.75,1,63
59,1,30,4,55
59,3,11.25,3,60
59,4,15,3,58
59,4,41.25,5,67
59,1,18.75,5,51
59,1,33.75,5,63
59,3,37.5,5,59
56,1,18.75,3,67
56,2,26.25,4,56
56,3,41.25,5,53
56,4,11.25,1,62
56,2,11.25,2,66
56,1,15,2,51
56,4,18.75,1,45
56,3,15,1,62
56,4,41.25,4,66
56,1,18.75,5,46
56,2,11.25,1,43
56,2,37.5,4,48
56,2,11.25,3,59
56,4,41.25,5,58
56,2,15,1,46
56,4,11.25,4,44
56,2,15,5,46
56,4,15,2,64
56,3,15,2,70
56,4,7.5,3,51
56,4,18.75,3,59
59,3,7.5,5,56
59,2,37.5,4,68
59,4,11.25,3,51
59,2,15,5,52
59,3,15,4,50
59,1,11.25,1,70
59,4,7.5,3,72
57,1,18.75,4,66
57,1,11.25,2,65
57,1,11.25,3,48
57,1,7.5,3,53
57,1,26.25,4,51
57,1,37.5,5,66
57,1,11.25,1,51
57,2,18.75,3,48
57,3,15,2,63
57,3,7.5,3,63
57,2,11.25,5,45
57,2,30,5,59
58,4,11.25,1,53
58,3,11.25,2,65
58,4,7.5,3,57
58,3,11.25,2,62
58,3,15,3,53
58,3,26.25,4,64
58,1,15,5,43
56,3,11.25,1,52
56,1,11.25,3,65
56,1,18.75,2,54
56,1,18.75,1,68
56,2,15,1,70
56,3,15,2,46
56,1,11.25,3,70
56,2,11.25,1,59
56,2,11.25,1,57
56,2,11.25,3,55
56,2,15,5,43
58,4,11.25,5,49
58,4,15,2,50
58,2,18.75,3,65
58,2,15,2,72
58,2,22.5,5,74
58,2,18.75,3,55
56,1,15,2,51
56,2,11.25,3,54
56,1,7.5,3,64
56,2,33.75,5,50
56,2,15,1,57
56,2,7.5,4,41
56,1,41.25,5,68
56,1,15,3,57
56,1,33.75,5,66
56,3,15,3,53
56,1,22.5,4,70
56,1,30,4,68
57,2,26.25,4,63
57,1,22.5,4,66
57,2,11.25,3,49
57,3,11.25,1,56
57,1,7.5,2,54
57,3,15,3,54
57,1,11.25,4,48
57,3,11.25,3,48
57,4,15,1,68
57,1,18.75,3,59
56,3,15,3,58
56,1,30,5,65
56,1,18.75,3,70
56,1,15,2,57
56,1,45,5,64
56,1,15,1,61
56,3,33.75,4,55
56,1,7.5,1,64
56,3,30,4,56
56,2,15,1,63
56,4,18.75,4,44
56,2,15,5,49
58,4,18.75,3,60
58,4,18.75,4,50
58,4,18.75,4,60
58,4,15,5,53
58,2,11.25,1,54
58,4,18.75,4,70
58,2,18.75,5,55
55,1,41.25,4,54
55,1,33.75,4,70
55,1,41.25,4,55
55,1,18.75,1,53
55,2,15,3,59
55,2,18.75,4,53
55,3,11.25,1,55
55,4,15,2,47
55,2,11.25,3,57
55,2,15,3,48
55,1,11.25,2,62
55,3,15,1,61
55,1,11.25,5,41
55,1,45,5,50
55,3,7.5,4,43
55,3,41.25,4,62
55,3,30,5,52
55,3,15,2,62
55,2,15,1,66
57,1,18.75,3,62
57,1,11.25,1,61
57,1,11.25,1,41
57,3,15,1,59
57,4,7.5,1,67
57,3,18.75,3,49
57,3,11.25,3,57
57,3,18.75,3,43
57,1,11.25,2,63
57,2,26.25,4,66
57,2,18.75,2,55
57,2,15,3,64
57,2,7.5,5,51
57,3,22.5,4,66
57,2,15,3,70
57,2,18.75,5,55
57,4,15,2,51
57,1,15,1,56
57,3,15,4,50
56,2,7.5,5,44
56,1,26.25,5,61
56,2,30,4,61
56,4,15,4,42
56,2,15,2,54
56,2,30,5,64
56,3,33.75,5,68
56,4,18.75,2,64
56,4,11.25,1,52
59,3,15,3,44
59,3,41.25,5,59
59,1,15,5,50
59,2,18.75,1,66
59,1,15,1,57
59,2,22.5,5,68
59,1,11.25,4,43
59,1,30,5,70
59,2,33.75,4,69
59,3,37.5,4,67
59,1,11.25,4,43
58,3,7.5,3,63
58,1,22.5,4,62
58,3,18.75,5,70
58,1,11.25,3,54
58,2,7.5,3,44
58,3,30,4,67
58,3,11.25,3,52
58,3,18.75,5,47
58,2,11.25,4,49
58,3,11.25,2,64
58,3,18.75,5,49
58,4,15,2,68
58,2,18.75,5,54
58,1,11.25,2,52
58,2,22.5,4,58
58,3,15,2,58
55,2,11.25,2,65
55,2,11.25,2,44
55,2,18.75,2,45
55,4,7.5,3,54
55,3,7.5,2,48
55,3,18.75,2,58
55,2,7.5,1,62
55,1,15,1,65
55,3,15,3,62
55,2,33.75,5,51
57,2,41.25,5,60
57,1,30,4,53
57,2,22.5,4,64
57,1,11.25,2,63
57,1,15,2,47
57,3,11.25,2,64
57,1,11.25,2,71
57,2,11.25,3,47
57,3,11.25,1,48
58,4,11.25,1,52
58,2,7.5,5,52
58,4,15,4,52
58,4,15,2,56
58,2,30,5,68
58,4,26.25,5,70
58,1,11.25,4,51
58,3,26.25,4,63
58,1,11.25,2,48
58,2,41.25,5,63
58,2,15,3,52
58,3,26.25,5,69
58,2,22.5,5,61
58,3,15,1,53
58,2,18.75,1,47
58,3,11.25,3,62
58,4,22.5,5,69
58,4,11.25,2,45
58,4,33.75,5,56
58,3,15,3,61
58,2,18.75,2,55
58,4,18.75,3,65
58,4,11.25,3,49
58,3,22.5,4,57
58,3,18.75,2,53
58,4,45,4,72
58,3,33.75,5,62
58,3,15,4,44
55,1,15,1,46
55,2,18.75,2,47
55,2,15,2,71
55,2,11.25,2,57
55,3,15,5,47
55,2,11.25,1,56
55,2,11.25,1,62
55,3,15,3,48
55,1,33.75,5,71
55,1,11.25,3,43
55,2,11.25,1,62
58,1,45,4,65
58,3,15,2,63
58,3,15,3,57
58,3,22.5,4,65
58,3,7.5,2,52
58,4,11.25,3,46
58,3,30,4,66
56,4,37.5,5,64
56,4,11.25,4,48
56,2,45,4,58
56,3,26.25,4,68
56,3,11.25,2,56
56,4,15,1,45
56,1,15,1,63
56,1,11.25,2,53
58,2,41.25,4,66
58,1,37.5,5,62
58,1,15,2,68
58,1,11.25,3,59
58,1,7.5,1,65
58,3,11.25,1,52
58,3,7.5,4,46
58,2,15,3,54
58,3,18.75,2,55
58,1,11.25,1,73
58,3,11.25,3,64
56,1,18.75,5,45
56,1,15,2,42
56,2,37.5,5,68
56,1,37.5,4,58
56,1,11.25,2,71
56,2,18.75,1,50
56,4,15,1,42
56,4,30,5,64
56,3,18.75,4,55
56,2,33.75,5,67
56,3,18.75,3,56
55,1,11.25,2,54
55,2,15,3,48
55,2,33.75,5,51
55,3,11.25,3,44
55,1,7.5,3,51
55,3,7.5,3,71
55,1,22.5,4,62
55,1,26.25,5,72
55,2,7.5,3,49
58,4,15,1,62
58,2,7.5,3,63
58,4,11.25,2,65
58,3,15,3,53
58,2,15,3,46
58,1,18.75,3,51
58,3,18.75,1,45
58,1,26.25,4,68
58,3,41.25,4,65
59,4,7.5,4,50
59,4,26.25,5,75
59,4,30,4,67
59,4,7.5,5,52
59,4,18.75,2,60
59,4,11.25,5,50
58,2,18.75,1,66
58,2,15,2,43
58,4,37.5,5,65
58,2,18.75,2,49
58,3,15,2,68
58,4,15,3,48
58,2,18.75,3,69
58,2,7.5,1,61
58,2,15,1,51
59,3,11.25,3,59
59,2,18.75,5,48
59,4,15,3,69
59,3,22.5,4,68
59,3,15,2,47
59,2,15,2,60
59,1,15,2,56
59,1,15,1,50
59,3,18.75,1,55
59,2,7.5,3,66
59,2,15,3,57
59,2,11.25,1,69
59,2,11.25,2,68
59,2,7.5,1,68
59,4,11.25,3,55
59,4,15,4,50
55,1,7.5,3,44
55,2,11.25,1,56
55,2,30,4,57
55,2,15,1,56
55,1,11.25,3,58
55,3,11.25,1,63
55,2,7.5,3,54
55,1,11.25,2,61
55,1,18.75,4,45
55,3,18.75,2,51
55,3,7.5,2,58
55,1,15,1,38
55,2,11.25,3,40
55,4,18.75,2,47
55,3,7.5,2,59
55,4,15,1,61
55,1,15,3,49
55,1,18.75,4,59
55,4,45,5,61
55,1,15,2,58
57,2,7.5,2,61
57,2,15,1,55
57,2,15,3,70
57,1,11.25,3,49
57,1,18.75,2,51
57,1,11.25,1,48
57,3,15,3,62
57,1,18.75,5,51
57,3,7.5,1,49
57,1,30,5,63
57,4,18.75,4,57
57,2,26.25,4,58
57,1,11.25,1,48
57,1,7.5,3,61
57,1,7.5,2,58
57,1,15,2,56
57,1,33.75,4,58
57,1,11.25,4,53
57,1,18.75,5,55
57,2,37.5,5,65
57,1,22.5,4,73
57,2,15,3,47
57,2,22.5,4,67
57,2,7.5,3,46
59,2,18.75,1,46
59,1,37.5,4,65
59,1,15,2,58
59,1,11.25,3,45
59,3,7.5,1,69
59,2,11.25,1,69
59,3,11.25,4,46
59,1,15,3,70
59,1,15,3,60
59,3,33.75,4,63
56,1,41.25,5,56
56,3,11.25,2,65
56,1,15,4,48
56,1,18.75,4,46
